cluster_label
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
10
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
2
7
7
7
7
7
7
7
7
7
7
7
7
7
0
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
0
7
7
7
7
7
7
7
7
7
7
7
2
7
10
7
7
7
7
7
7
0
7
7
7
7
7
7
7
7
2
7
7
0
7
7
7
10
7
7
10
7
7
2
7
7
7
7
7
7
7
7
7
0
7
7
7
7
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
10
7
7
7
7
7
7
7
2
7
7
7
7
7
7
7
0
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
2
7
7
7
7
7
7
7
7
10
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
10
7
7
7
7
7
7
7
7
7
7
7
7
7
7
0
7
7
7
7
7
7
7
7
7
7
7
10
7
7
7
2
7
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
10
7
2
7
7
7
7
7
7
7
7
7
0
10
7
7
7
7
7
7
7
7
7
7
10
7
7
7
7
7
7
7
7
7
7
2
7
1
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
1
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
0
7
7
7
7
7
7
7
7
7
7
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
2
2
7
7
7
7
7
2
7
7
7
7
0
7
2
7
7
7
7
7
7
7
7
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
4
7
7
7
7
7
7
2
7
7
7
7
7
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
10
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
10
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
0
7
7
7
7
7
7
7
7
7
10
7
7
2
7
7
7
7
7
7
7
7
7
10
0
7
7
7
7
7
7
7
10
7
7
7
7
7
7
7
7
7
7
10
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
10
7
7
7
2
7
7
7
7
7
7
7
7
0
7
7
7
7
7
7
7
7
7
7
7
2
7
7
7
7
7
7
10
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
2
7
7
7
7
7
7
7
7
7
10
7
7
7
0
7
7
7
7
7
7
7
6
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
10
7
7
10
7
7
7
10
2
0
7
2
0
7
7
7
7
7
7
7
7
7
7
7
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
10
10
7
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
2
4
4
4
4
4
4
2
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
2
4
4
4
4
4
4
2
4
4
4
4
4
4
1
4
4
4
2
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
2
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
6
4
4
4
4
4
4
4
4
4
4
4
6
4
4
4
4
4
4
2
4
4
4
4
4
4
4
4
6
4
4
4
0
2
4
4
4
4
10
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
0
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
2
4
4
4
4
4
10
4
4
4
4
6
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
0
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
2
4
4
4
4
4
4
2
4
4
4
4
1
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
1
4
4
4
4
4
4
0
4
10
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
1
4
4
4
4
4
4
4
4
4
4
10
4
4
4
4
4
4
4
4
4
4
6
4
4
0
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
2
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
4
10
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
10
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
0
4
4
4
0
4
4
0
4
4
4
4
4
4
4
4
4
10
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
2
4
4
4
0
4
2
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
0
4
2
4
4
4
4
0
4
2
4
2
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
1
4
0
4
4
2
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
1
4
4
2
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
0
4
4
4
4
4
4
4
4
4
10
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
2
4
4
4
4
4
4
2
4
0
4
4
0
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
4
2
4
2
4
4
4
4
4
4
0
4
4
4
4
4
4
0
4
4
4
4
4
2
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
6
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
6
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
1
4
4
4
4
0
4
4
4
4
1
4
4
4
4
10
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
2
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
2
4
4
10
0
4
4
4
4
4
10
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
1
4
4
4
4
4
4
4
10
4
4
4
4
4
4
4
4
4
4
4
4
2
4
4
4
4
0
4
4
4
4
4
2
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
2
0
4
4
4
4
4
4
0
4
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
2
4
4
4
4
4
4
10
4
4
4
4
0
4
0
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
0
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
6
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
10
4
4
4
4
4
4
0
4
4
4
4
2
4
0
4
4
2
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
