cluster_label
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
11
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
11
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
5
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
11
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
5
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
19
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
7
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
7
15
15
15
15
15
15
15
15
15
15
15
15
11
15
15
15
15
15
15
15
15
15
15
11
15
15
15
15
15
15
15
15
15
15
15
15
24
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
23
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
25
15
15
15
15
15
15
15
15
15
15
11
15
15
15
15
15
15
15
15
15
15
15
15
15
15
19
7
15
15
15
15
15
15
15
15
15
15
15
15
7
15
15
15
15
15
15
15
15
7
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
10
15
15
15
15
15
15
7
15
15
15
15
15
7
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
7
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
7
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
24
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
12
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
25
15
15
15
15
15
15
15
7
15
15
7
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
10
10
10
10
12
10
10
10
18
18
10
18
10
18
10
18
10
18
10
10
10
18
18
10
10
10
18
18
10
10
18
10
18
18
10
18
18
18
10
10
18
10
10
18
10
18
18
18
18
10
18
10
23
10
10
18
18
18
10
18
10
18
18
18
10
18
18
10
10
18
10
10
18
18
18
10
18
18
18
18
18
18
10
10
10
10
10
18
18
10
1
10
10
10
10
18
18
18
18
25
18
10
10
18
10
10
18
10
18
18
18
10
18
10
18
18
19
10
18
18
18
18
10
10
18
18
18
18
10
10
18
18
18
10
18
10
18
10
18
10
10
18
10
10
12
10
18
10
18
18
10
10
18
18
18
10
18
18
18
23
18
10
18
18
10
10
10
18
18
18
25
18
18
10
18
18
18
10
18
10
1
18
18
18
18
18
10
18
18
18
25
10
18
10
18
18
18
18
18
18
18
10
10
18
18
10
18
25
10
18
18
10
18
18
18
10
10
18
10
1
10
18
10
10
18
10
10
18
18
18
10
25
10
18
18
18
18
18
10
10
10
18
18
18
10
18
10
10
23
10
18
18
18
18
25
10
18
10
18
18
18
18
18
10
10
10
18
18
10
18
10
10
18
18
10
18
18
10
10
10
18
10
18
18
18
10
18
18
19
10
10
10
18
18
10
10
18
10
10
18
18
18
10
18
18
10
10
10
18
10
18
18
18
10
10
18
10
18
10
10
10
18
10
18
10
24
18
18
18
18
18
18
10
10
25
18
18
10
18
18
10
18
18
18
10
18
10
18
10
18
10
10
18
10
10
10
18
10
10
18
10
18
18
18
10
18
18
10
18
10
10
10
10
18
18
18
10
24
10
10
10
18
10
18
18
10
10
18
25
10
18
10
18
18
10
18
10
18
18
18
18
18
10
10
10
18
18
12
10
18
18
18
18
18
18
18
10
10
18
18
18
18
10
18
10
18
10
10
10
18
18
18
18
18
10
18
18
10
10
10
18
18
10
18
10
18
18
10
18
18
18
10
18
10
10
18
11
18
18
10
18
18
10
18
10
10
18
10
18
18
10
10
18
10
18
18
10
18
18
23
10
18
25
18
10
10
18
18
18
18
10
10
18
10
18
18
10
18
18
10
10
10
18
18
10
10
10
18
18
18
18
18
18
25
10
18
10
10
18
10
10
10
10
18
10
10
10
10
10
10
10
18
10
18
18
25
10
10
18
10
18
18
10
10
10
1
10
18
18
25
18
10
10
18
10
10
18
10
10
10
10
18
25
18
18
10
18
10
10
10
10
10
10
10
18
18
18
10
18
18
10
18
18
10
10
18
10
10
18
18
10
1
10
10
10
18
18
18
18
18
18
